Year,Gebietseinheit,Altersgruppe,GeoCode,Value
2016,"Lüchow-Dannenberg",65 - 80,K03354,145
2016,"Lüneburg",65 - 80,K03355,630
2016,"Osterholz",65 - 80,K03356,335
2016,"Rotenburg (Wümme)",65 - 80,K03357,535
2016,"Heidekreis",65 - 80,K03358,615
2016,"Stade",65 - 80,K03359,775
2016,"Uelzen",65 - 80,K03360,265
2016,"Verden",65 - 80,K03361,620
2016,"Statistische Region Lüneburg",65 - 80,K033,6685
2016,"Delmenhorst, Stadt",65 - 80,K03401,765
2016,"Emden, Stadt",65 - 80,K03402,210
2016,"Oldenburg (Oldb), Stadt",65 - 80,K03403,785
2016,"Osnabrück, Stadt",65 - 80,K03404,1665
2016,"Wilhelmshaven, Stadt",65 - 80,K03405,425
2016,"Ammerland",65 - 80,K03451,340
2016,"Aurich",65 - 80,K03452,505
2016,"Cloppenburg",65 - 80,K03453,415
2016,"Emsland",65 - 80,K03454,2010
2016,"Friesland",65 - 80,K03455,295
2016,"Grafschaft Bentheim",65 - 80,K03456,2705
2016,"Leer",65 - 80,K03457,950
2016,"Oldenburg",65 - 80,K03458,360
2016,"Osnabrück",65 - 80,K03459,1645
2016,"Vechta",65 - 80,K03460,550
2016,"Wesermarsch",65 - 80,K03461,485
2016,"Wittmund",65 - 80,K03462,110
2016,"Statistische Region Weser-Ems",65 - 80,K034,14220
2016,"Niedersachsen",65 - 80,K030,51460
2015,"Braunschweig, Stadt",65 - 80,K03101,1998
2015,"Salzgitter, Stadt",65 - 80,K03102,1437
2015,"Wolfsburg, Stadt",65 - 80,K03103,1415
2015,"Gifhorn",65 - 80,K03151,743
2015,"Goslar",65 - 80,K03153,940
2015,"Helmstedt",65 - 80,K03154,383
2015,"Northeim",65 - 80,K03155,579
2015,"Peine",65 - 80,K03157,631
2015,"Wolfenbüttel",65 - 80,K03158,467
2015,"Göttingen",65 - 80,K03159,1958
2015,"Statistische Region Braunschweig",65 - 80,K031,10551
2015,"Region Hannover",65 - 80,K03241,13532
2015,"dav. Hannover, Lhst.",65 - 80,K03241001,8926
2015,"dav. Hannover, Umland",65 - 80,K03241999,4606
2015,"Diepholz",65 - 80,K03251,742
2015,"Hameln-Pyrmont",65 - 80,K03252,1412
2015,"Hildesheim",65 - 80,K03254,1650
2015,"Holzminden",65 - 80,K03255,408
2015,"Nienburg (Weser)",65 - 80,K03256,455
2015,"Schaumburg",65 - 80,K03257,1003
2015,"Statistische Region Hannover",65 - 80,K032,19202
2015,"Celle",65 - 80,K03351,849
2015,"Cuxhaven",65 - 80,K03352,776
2015,"Harburg",65 - 80,K03353,1037
2015,"Lüchow-Dannenberg",65 - 80,K03354,136
2015,"Lüneburg",65 - 80,K03355,593
2015,"Osterholz",65 - 80,K03356,322
2015,"Rotenburg (Wümme)",65 - 80,K03357,484
2015,"Heidekreis",65 - 80,K03358,575
2015,"Stade",65 - 80,K03359,749
2015,"Uelzen",65 - 80,K03360,250
2015,"Verden",65 - 80,K03361,598
2015,"Statistische Region Lüneburg",65 - 80,K033,6369
2015,"Delmenhorst, Stadt",65 - 80,K03401,740
2015,"Emden, Stadt",65 - 80,K03402,204
2015,"Oldenburg (Oldb), Stadt",65 - 80,K03403,725
2015,"Osnabrück, Stadt",65 - 80,K03404,1643
2015,"Wilhelmshaven, Stadt",65 - 80,K03405,430
2015,"Ammerland",65 - 80,K03451,348
2015,"Aurich",65 - 80,K03452,475
2015,"Cloppenburg",65 - 80,K03453,386
2015,"Emsland",65 - 80,K03454,1909
2015,"Friesland",65 - 80,K03455,277
2015,"Grafschaft Bentheim",65 - 80,K03456,2593
2015,"Leer",65 - 80,K03457,901
2015,"Oldenburg",65 - 80,K03458,348
2015,"Osnabrück",65 - 80,K03459,1530
2015,"Vechta",65 - 80,K03460,529
2015,"Wesermarsch",65 - 80,K03461,473
2015,"Wittmund",65 - 80,K03462,118
2015,"Statistische Region Weser-Ems",65 - 80,K034,13629
2015,"Niedersachsen",65 - 80,K030,49751
2014,"Braunschweig, Stadt",65 - 80,K03101,1909
2014,"Salzgitter, Stadt",65 - 80,K03102,1414
2014,"Wolfsburg, Stadt",65 - 80,K03103,1345
2014,"Gifhorn",65 - 80,K03151,711
2014,"Goslar",65 - 80,K03153,897
2014,"Helmstedt",65 - 80,K03154,369
2014,"Northeim",65 - 80,K03155,529
2014,"Peine",65 - 80,K03157,613
2014,"Wolfenbüttel",65 - 80,K03158,444
2014,"Göttingen",65 - 80,K03159,1801
2014,"Statistische Region Braunschweig",65 - 80,K031,10032
2014,"Region Hannover",65 - 80,K03241,12903
2014,"dav. Hannover, Lhst.",65 - 80,K03241001,8602
2014,"dav. Hannover, Umland",65 - 80,K03241999,4301
2014,"Diepholz",65 - 80,K03251,683
2014,"Hameln-Pyrmont",65 - 80,K03252,1342
2014,"Hildesheim",65 - 80,K03254,1532
2014,"Holzminden",65 - 80,K03255,391
2014,"Nienburg (Weser)",65 - 80,K03256,444
2014,"Schaumburg",65 - 80,K03257,956
2014,"Statistische Region Hannover",65 - 80,K032,18251
2014,"Celle",65 - 80,K03351,815
2014,"Cuxhaven",65 - 80,K03352,714
2014,"Harburg",65 - 80,K03353,950
2014,"Lüchow-Dannenberg",65 - 80,K03354,116
2014,"Lüneburg",65 - 80,K03355,553
2014,"Osterholz",65 - 80,K03356,300
2014,"Rotenburg (Wümme)",65 - 80,K03357,459
2014,"Heidekreis",65 - 80,K03358,519
2014,"Stade",65 - 80,K03359,690
2014,"Uelzen",65 - 80,K03360,234
2014,"Verden",65 - 80,K03361,576
2014,"Statistische Region Lüneburg",65 - 80,K033,5926
2014,"Delmenhorst, Stadt",65 - 80,K03401,704
2014,"Emden, Stadt",65 - 80,K03402,198
2014,"Oldenburg (Oldb), Stadt",65 - 80,K03403,702
2014,"Osnabrück, Stadt",65 - 80,K03404,1549
2014,"Wilhelmshaven, Stadt",65 - 80,K03405,401
2014,"Ammerland",65 - 80,K03451,309
2014,"Aurich",65 - 80,K03452,407
2014,"Cloppenburg",65 - 80,K03453,353
2014,"Emsland",65 - 80,K03454,1794
2014,"Friesland",65 - 80,K03455,262
2014,"Grafschaft Bentheim",65 - 80,K03456,2474
2014,"Leer",65 - 80,K03457,860
2014,"Oldenburg",65 - 80,K03458,304
2014,"Osnabrück",65 - 80,K03459,1413
2014,"Vechta",65 - 80,K03460,460
2014,"Wesermarsch",65 - 80,K03461,461
2014,"Wittmund",65 - 80,K03462,118
2014,"Statistische Region Weser-Ems",65 - 80,K034,12769
2014,"Niedersachsen",65 - 80,K030,46978
2013,"Braunschweig, Stadt",65 - 80,K03101,1817
2013,"Salzgitter, Stadt",65 - 80,K03102,1343
2013,"Wolfsburg, Stadt",65 - 80,K03103,1237
2013,"Gifhorn",65 - 80,K03151,674
2013,"Goslar",65 - 80,K03153,861
2013,"Helmstedt",65 - 80,K03154,346
2013,"Northeim",65 - 80,K03155,505
2013,"Peine",65 - 80,K03157,589
2013,"Wolfenbüttel",65 - 80,K03158,420
2013,"Göttingen",65 - 80,K03159,1729
2013,"Statistische Region Braunschweig",65 - 80,K031,9521
2013,"Region Hannover",65 - 80,K03241,12172
2013,"dav. Hannover, Lhst.",65 - 80,K03241001,8150
2013,"dav. Hannover, Umland",65 - 80,K03241999,4022
2013,"Diepholz",65 - 80,K03251,646
2013,"Hameln-Pyrmont",65 - 80,K03252,1278
2013,"Hildesheim",65 - 80,K03254,1447
2013,"Holzminden",65 - 80,K03255,361
2013,"Nienburg (Weser)",65 - 80,K03256,430
2013,"Schaumburg",65 - 80,K03257,939
2013,"Statistische Region Hannover",65 - 80,K032,17273
2013,"Celle",65 - 80,K03351,774
2013,"Cuxhaven",65 - 80,K03352,670
2013,"Harburg",65 - 80,K03353,892
2013,"Lüchow-Dannenberg",65 - 80,K03354,99
2013,"Lüneburg",65 - 80,K03355,484
2013,"Osterholz",65 - 80,K03356,261
2013,"Rotenburg (Wümme)",65 - 80,K03357,419
2013,"Heidekreis",65 - 80,K03358,499
2013,"Stade",65 - 80,K03359,660
2013,"Uelzen",65 - 80,K03360,198
2013,"Verden",65 - 80,K03361,531
2013,"Statistische Region Lüneburg",65 - 80,K033,5487
2013,"Delmenhorst, Stadt",65 - 80,K03401,676
2013,"Emden, Stadt",65 - 80,K03402,182
2013,"Oldenburg (Oldb), Stadt",65 - 80,K03403,642
2013,"Osnabrück, Stadt",65 - 80,K03404,1486
2013,"Wilhelmshaven, Stadt",65 - 80,K03405,390
2013,"Ammerland",65 - 80,K03451,289
2013,"Aurich",65 - 80,K03452,361
2013,"Cloppenburg",65 - 80,K03453,334
2013,"Emsland",65 - 80,K03454,1644
2013,"Friesland",65 - 80,K03455,249
2013,"Grafschaft Bentheim",65 - 80,K03456,2281
2013,"Leer",65 - 80,K03457,796
2013,"Oldenburg",65 - 80,K03458,291
2013,"Osnabrück",65 - 80,K03459,1305
2013,"Vechta",65 - 80,K03460,430
2013,"Wesermarsch",65 - 80,K03461,437
2013,"Wittmund",65 - 80,K03462,123
2013,"Statistische Region Weser-Ems",65 - 80,K034,11916
2013,"Niedersachsen",65 - 80,K030,44197
2012,"Braunschweig, Stadt",65 - 80,K03101,1720
2012,"Salzgitter, Stadt",65 - 80,K03102,1258
2012,"Wolfsburg, Stadt",65 - 80,K03103,1142
2012,"Gifhorn",65 - 80,K03151,617
2012,"Goslar",65 - 80,K03153,795
2012,"Helmstedt",65 - 80,K03154,320
2012,"Northeim",65 - 80,K03155,461
2012,"Peine",65 - 80,K03157,573
2012,"Wolfenbüttel",65 - 80,K03158,398
2012,"Göttingen",65 - 80,K03159,1612
2012,"Statistische Region Braunschweig",65 - 80,K031,8896
2012,"Region Hannover",65 - 80,K03241,11345
2012,"dav. Hannover, Lhst.",65 - 80,K03241001,7607
2012,"dav. Hannover, Umland",65 - 80,K03241999,3738
2012,"Diepholz",65 - 80,K03251,585
2012,"Hameln-Pyrmont",65 - 80,K03252,1166
2012,"Hildesheim",65 - 80,K03254,1375
2012,"Holzminden",65 - 80,K03255,333
2012,"Nienburg (Weser)",65 - 80,K03256,409
2012,"Schaumburg",65 - 80,K03257,873
2012,"Statistische Region Hannover",65 - 80,K032,16086
2012,"Celle",65 - 80,K03351,711
2012,"Cuxhaven",65 - 80,K03352,622
2012,"Harburg",65 - 80,K03353,815
2012,"Lüchow-Dannenberg",65 - 80,K03354,79
2012,"Lüneburg",65 - 80,K03355,435
2012,"Osterholz",65 - 80,K03356,245
2012,"Rotenburg (Wümme)",65 - 80,K03357,366
2012,"Heidekreis",65 - 80,K03358,462
2012,"Stade",65 - 80,K03359,614
2012,"Uelzen",65 - 80,K03360,184
2012,"Verden",65 - 80,K03361,480
2012,"Statistische Region Lüneburg",65 - 80,K033,5013
2012,"Delmenhorst, Stadt",65 - 80,K03401,638
2012,"Emden, Stadt",65 - 80,K03402,177
2012,"Oldenburg (Oldb), Stadt",65 - 80,K03403,584
2012,"Osnabrück, Stadt",65 - 80,K03404,1444
2012,"Wilhelmshaven, Stadt",65 - 80,K03405,365
2012,"Ammerland",65 - 80,K03451,269
2012,"Aurich",65 - 80,K03452,319
2012,"Cloppenburg",65 - 80,K03453,305
2012,"Emsland",65 - 80,K03454,1481
2012,"Friesland",65 - 80,K03455,232
2012,"Grafschaft Bentheim",65 - 80,K03456,2056
2012,"Leer",65 - 80,K03457,746
2012,"Oldenburg",65 - 80,K03458,280
2012,"Osnabrück",65 - 80,K03459,1212
2012,"Vechta",65 - 80,K03460,400
2012,"Wesermarsch",65 - 80,K03461,425
2012,"Wittmund",65 - 80,K03462,107
2012,"Statistische Region Weser-Ems",65 - 80,K034,11040
2012,"Niedersachsen",65 - 80,K030,41035
2020,"Braunschweig, Stadt",80 und älter,K03101,600
2020,"Salzgitter, Stadt",80 und älter,K03102,365
2020,"Wolfsburg, Stadt",80 und älter,K03103,350
2020,"Gifhorn",80 und älter,K03151,210
2020,"Goslar",80 und älter,K03153,225
2020,"Helmstedt",80 und älter,K03154,100
2020,"Northeim",80 und älter,K03155,155
2020,"Peine",80 und älter,K03157,155
2020,"Wolfenbüttel",80 und älter,K03158,130
2020,"Göttingen",80 und älter,K03159,595
2020,"Statistische Region Braunschweig",80 und älter,K031,2880
2020,"Region Hannover",80 und älter,K03241,4765
2020,"dav. Hannover, Lhst.",80 und älter,K03241001,3300
2020,"dav. Hannover, Umland",80 und älter,K03241999,1465
2020,"Diepholz",80 und älter,K03251,170
2020,"Hameln-Pyrmont",80 und älter,K03252,380
2020,"Hildesheim",80 und älter,K03254,415
2020,"Holzminden",80 und älter,K03255,90
2020,"Nienburg (Weser)",80 und älter,K03256,125
2020,"Schaumburg",80 und älter,K03257,260
2020,"Statistische Region Hannover",80 und älter,K032,6205
2020,"Celle",80 und älter,K03351,230
2020,"Cuxhaven",80 und älter,K03352,195
2020,"Harburg",80 und älter,K03353,295
2020,"Lüchow-Dannenberg",80 und älter,K03354,20
2020,"Lüneburg",80 und älter,K03355,135
2020,"Osterholz",80 und älter,K03356,75
2020,"Rotenburg (Wümme)",80 und älter,K03357,120
2020,"Heidekreis",80 und älter,K03358,155
2020,"Stade",80 und älter,K03359,180
2020,"Uelzen",80 und älter,K03360,60
2020,"Verden",80 und älter,K03361,155
2020,"Statistische Region Lüneburg",80 und älter,K033,1620
2020,"Delmenhorst, Stadt",80 und älter,K03401,175
2020,"Emden, Stadt",80 und älter,K03402,45
2020,"Oldenburg (Oldb), Stadt",80 und älter,K03403,175
2020,"Osnabrück, Stadt",80 und älter,K03404,450
2020,"Wilhelmshaven, Stadt",80 und älter,K03405,80
2020,"Ammerland",80 und älter,K03451,85
2020,"Aurich",80 und älter,K03452,90
2020,"Cloppenburg",80 und älter,K03453,75
2020,"Emsland",80 und älter,K03454,315
2020,"Friesland",80 und älter,K03455,80
2020,"Grafschaft Bentheim",80 und älter,K03456,585
2020,"Leer",80 und älter,K03457,145
2020,"Oldenburg",80 und älter,K03458,95
2020,"Osnabrück",80 und älter,K03459,375
2020,"Vechta",80 und älter,K03460,145
2020,"Wesermarsch",80 und älter,K03461,125
2020,"Wittmund",80 und älter,K03462,25
2020,"Statistische Region Weser-Ems",80 und älter,K034,3070
2020,"Niedersachsen",80 und älter,K030,13780
2019,"Braunschweig, Stadt",80 und älter,K03101,545
2019,"Salzgitter, Stadt",80 und älter,K03102,330
2019,"Wolfsburg, Stadt",80 und älter,K03103,315
2019,"Gifhorn",80 und älter,K03151,195
2019,"Goslar",80 und älter,K03153,200
2019,"Helmstedt",80 und älter,K03154,95
2019,"Northeim",80 und älter,K03155,140
2019,"Peine",80 und älter,K03157,135
2019,"Wolfenbüttel",80 und älter,K03158,115
2019,"Göttingen",80 und älter,K03159,560
2019,"Statistische Region Braunschweig",80 und älter,K031,2635
2019,"Region Hannover",80 und älter,K03241,4645
2019,"dav. Hannover, Lhst.",80 und älter,K03241001,3325
2019,"dav. Hannover, Umland",80 und älter,K03241999,1320
2019,"Diepholz",80 und älter,K03251,160
2019,"Hameln-Pyrmont",80 und älter,K03252,360
2019,"Hildesheim",80 und älter,K03254,375
2019,"Holzminden",80 und älter,K03255,80
2019,"Nienburg (Weser)",80 und älter,K03256,105
2019,"Schaumburg",80 und älter,K03257,245
2019,"Statistische Region Hannover",80 und älter,K032,5980
2019,"Celle",80 und älter,K03351,225
2019,"Cuxhaven",80 und älter,K03352,180
2019,"Harburg",80 und älter,K03353,265
2019,"Lüchow-Dannenberg",80 und älter,K03354,15
2019,"Lüneburg",80 und älter,K03355,110
2019,"Osterholz",80 und älter,K03356,70
2019,"Rotenburg (Wümme)",80 und älter,K03357,105
2019,"Heidekreis",80 und älter,K03358,155
2019,"Stade",80 und älter,K03359,160
2019,"Uelzen",80 und älter,K03360,55
2019,"Verden",80 und älter,K03361,140
2019,"Statistische Region Lüneburg",80 und älter,K033,1485
2019,"Delmenhorst, Stadt",80 und älter,K03401,160
2019,"Emden, Stadt",80 und älter,K03402,45
2019,"Oldenburg (Oldb), Stadt",80 und älter,K03403,155
2019,"Osnabrück, Stadt",80 und älter,K03404,405
2019,"Wilhelmshaven, Stadt",80 und älter,K03405,80
2019,"Ammerland",80 und älter,K03451,70
2019,"Aurich",80 und älter,K03452,80
2019,"Cloppenburg",80 und älter,K03453,80
2019,"Emsland",80 und älter,K03454,275
2019,"Friesland",80 und älter,K03455,80
2019,"Grafschaft Bentheim",80 und älter,K03456,540
2019,"Leer",80 und älter,K03457,130
2019,"Oldenburg",80 und älter,K03458,90
2019,"Osnabrück",80 und älter,K03459,340
2019,"Vechta",80 und älter,K03460,135
2019,"Wesermarsch",80 und älter,K03461,120
2019,"Wittmund",80 und älter,K03462,25
2019,"Statistische Region Weser-Ems",80 und älter,K034,2805
2019,"Niedersachsen",80 und älter,K030,12900
2018,"Braunschweig, Stadt",80 und älter,K03101,490
2018,"Salzgitter, Stadt",80 und älter,K03102,295
2018,"Wolfsburg, Stadt",80 und älter,K03103,270
2018,"Gifhorn",80 und älter,K03151,180
2018,"Goslar",80 und älter,K03153,185
2018,"Helmstedt",80 und älter,K03154,85
2018,"Northeim",80 und älter,K03155,125
2018,"Peine",80 und älter,K03157,115
2018,"Wolfenbüttel",80 und älter,K03158,105
2018,"Göttingen",80 und älter,K03159,500
2018,"Statistische Region Braunschweig",80 und älter,K031,2355
2018,"Region Hannover",80 und älter,K03241,4105
2018,"dav. Hannover, Lhst.",80 und älter,K03241001,2910
2018,"dav. Hannover, Umland",80 und älter,K03241999,1195
2018,"Diepholz",80 und älter,K03251,145
2018,"Hameln-Pyrmont",80 und älter,K03252,340
2018,"Hildesheim",80 und älter,K03254,335
2018,"Holzminden",80 und älter,K03255,70
2018,"Nienburg (Weser)",80 und älter,K03256,95
2018,"Schaumburg",80 und älter,K03257,215
2018,"Statistische Region Hannover",80 und älter,K032,5305
2018,"Celle",80 und älter,K03351,210
2018,"Cuxhaven",80 und älter,K03352,165
2018,"Harburg",80 und älter,K03353,210
2018,"Lüchow-Dannenberg",80 und älter,K03354,20
2018,"Lüneburg",80 und älter,K03355,110
2018,"Osterholz",80 und älter,K03356,55
2018,"Rotenburg (Wümme)",80 und älter,K03357,105
2018,"Heidekreis",80 und älter,K03358,155
2018,"Stade",80 und älter,K03359,160
2018,"Uelzen",80 und älter,K03360,45
2018,"Verden",80 und älter,K03361,130
2018,"Statistische Region Lüneburg",80 und älter,K033,1365
2018,"Delmenhorst, Stadt",80 und älter,K03401,150
2018,"Emden, Stadt",80 und älter,K03402,45
2018,"Oldenburg (Oldb), Stadt",80 und älter,K03403,140
2018,"Osnabrück, Stadt",80 und älter,K03404,370
2018,"Wilhelmshaven, Stadt",80 und älter,K03405,75
2018,"Ammerland",80 und älter,K03451,60
2018,"Aurich",80 und älter,K03452,80
2018,"Cloppenburg",80 und älter,K03453,80
2018,"Emsland",80 und älter,K03454,240
2018,"Friesland",80 und älter,K03455,75
2018,"Grafschaft Bentheim",80 und älter,K03456,445
2018,"Leer",80 und älter,K03457,120
2018,"Oldenburg",80 und älter,K03458,75
2018,"Osnabrück",80 und älter,K03459,305
2018,"Vechta",80 und älter,K03460,120
2018,"Wesermarsch",80 und älter,K03461,100
2018,"Wittmund",80 und älter,K03462,20
2018,"Statistische Region Weser-Ems",80 und älter,K034,2495
2018,"Niedersachsen",80 und älter,K030,11520
2017,"Braunschweig, Stadt",80 und älter,K03101,410
2017,"Salzgitter, Stadt",80 und älter,K03102,265
2017,"Wolfsburg, Stadt",80 und älter,K03103,245
2017,"Gifhorn",80 und älter,K03151,160
2017,"Goslar",80 und älter,K03153,170
2017,"Helmstedt",80 und älter,K03154,80
2017,"Northeim",80 und älter,K03155,105
2017,"Peine",80 und älter,K03157,100
2017,"Wolfenbüttel",80 und älter,K03158,90
2017,"Göttingen",80 und älter,K03159,435
2017,"Statistische Region Braunschweig",80 und älter,K031,2070
2017,"Region Hannover",80 und älter,K03241,3525
2017,"dav. Hannover, Lhst.",80 und älter,K03241001,2475
2017,"dav. Hannover, Umland",80 und älter,K03241999,1050
2017,"Diepholz",80 und älter,K03251,125
2017,"Hameln-Pyrmont",80 und älter,K03252,320
2017,"Hildesheim",80 und älter,K03254,305
2017,"Holzminden",80 und älter,K03255,70
2017,"Nienburg (Weser)",80 und älter,K03256,80
2017,"Schaumburg",80 und älter,K03257,180
2017,"Statistische Region Hannover",80 und älter,K032,4605
2017,"Celle",80 und älter,K03351,185
2017,"Cuxhaven",80 und älter,K03352,145
2017,"Harburg",80 und älter,K03353,195
2017,"Lüchow-Dannenberg",80 und älter,K03354,20
2017,"Lüneburg",80 und älter,K03355,100
2017,"Osterholz",80 und älter,K03356,60
2017,"Rotenburg (Wümme)",80 und älter,K03357,90
2017,"Heidekreis",80 und älter,K03358,135
2017,"Stade",80 und älter,K03359,150
2017,"Uelzen",80 und älter,K03360,40
2017,"Verden",80 und älter,K03361,115
2017,"Statistische Region Lüneburg",80 und älter,K033,1240
2017,"Delmenhorst, Stadt",80 und älter,K03401,145
2017,"Emden, Stadt",80 und älter,K03402,35
2017,"Oldenburg (Oldb), Stadt",80 und älter,K03403,130
2017,"Osnabrück, Stadt",80 und älter,K03404,335
2017,"Wilhelmshaven, Stadt",80 und älter,K03405,70
2017,"Ammerland",80 und älter,K03451,60
2017,"Aurich",80 und älter,K03452,85
2017,"Cloppenburg",80 und älter,K03453,65
2017,"Emsland",80 und älter,K03454,225
2017,"Friesland",80 und älter,K03455,60
2017,"Grafschaft Bentheim",80 und älter,K03456,420
2017,"Leer",80 und älter,K03457,110
2017,"Oldenburg",80 und älter,K03458,70
2017,"Osnabrück",80 und älter,K03459,265
2017,"Vechta",80 und älter,K03460,100
2017,"Wesermarsch",80 und älter,K03461,90
2017,"Wittmund",80 und älter,K03462,20
2017,"Statistische Region Weser-Ems",80 und älter,K034,2290
2017,"Niedersachsen",80 und älter,K030,10200
2016,"Braunschweig, Stadt",80 und älter,K03101,395
2016,"Salzgitter, Stadt",80 und älter,K03102,215
2016,"Wolfsburg, Stadt",80 und älter,K03103,230
2016,"Gifhorn",80 und älter,K03151,135
2016,"Goslar",80 und älter,K03153,145
2016,"Helmstedt",80 und älter,K03154,70
2016,"Northeim",80 und älter,K03155,105
2016,"Peine",80 und älter,K03157,95
2016,"Wolfenbüttel",80 und älter,K03158,80
2016,"Göttingen",80 und älter,K03159,395
2016,"Statistische Region Braunschweig",80 und älter,K031,1870
2016,"Region Hannover",80 und älter,K03241,3020
2016,"dav. Hannover, Lhst.",80 und älter,K03241001,2090
2016,"dav. Hannover, Umland",80 und älter,K03241999,930
2016,"Diepholz",80 und älter,K03251,100
2016,"Hameln-Pyrmont",80 und älter,K03252,295
2016,"Hildesheim",80 und älter,K03254,265
2016,"Holzminden",80 und älter,K03255,60
2016,"Nienburg (Weser)",80 und älter,K03256,70
2016,"Schaumburg",80 und älter,K03257,145
2016,"Statistische Region Hannover",80 und älter,K032,3955
2016,"Celle",80 und älter,K03351,180
2016,"Cuxhaven",80 und älter,K03352,140
2016,"Harburg",80 und älter,K03353,190
2016,"Lüchow-Dannenberg",80 und älter,K03354,20
2016,"Lüneburg",80 und älter,K03355,85
2016,"Osterholz",80 und älter,K03356,60
2016,"Rotenburg (Wümme)",80 und älter,K03357,80
2016,"Heidekreis",80 und älter,K03358,120
2016,"Stade",80 und älter,K03359,130
2016,"Uelzen",80 und älter,K03360,35
2016,"Verden",80 und älter,K03361,90
2016,"Statistische Region Lüneburg",80 und älter,K033,1135
2016,"Delmenhorst, Stadt",80 und älter,K03401,125
2016,"Emden, Stadt",80 und älter,K03402,35
2016,"Oldenburg (Oldb), Stadt",80 und älter,K03403,130
2016,"Osnabrück, Stadt",80 und älter,K03404,280
2016,"Wilhelmshaven, Stadt",80 und älter,K03405,70
2016,"Ammerland",80 und älter,K03451,55
2016,"Aurich",80 und älter,K03452,90
2016,"Cloppenburg",80 und älter,K03453,55
2016,"Emsland",80 und älter,K03454,210
2016,"Friesland",80 und älter,K03455,55
2016,"Grafschaft Bentheim",80 und älter,K03456,420
2016,"Leer",80 und älter,K03457,100
2016,"Oldenburg",80 und älter,K03458,60
2016,"Osnabrück",80 und älter,K03459,230
2016,"Vechta",80 und älter,K03460,85
2016,"Wesermarsch",80 und älter,K03461,85
2016,"Wittmund",80 und älter,K03462,15
2016,"Statistische Region Weser-Ems",80 und älter,K034,2105
2016,"Niedersachsen",80 und älter,K030,9065
2015,"Braunschweig, Stadt",80 und älter,K03101,375
2015,"Salzgitter, Stadt",80 und älter,K03102,200
2015,"Wolfsburg, Stadt",80 und älter,K03103,195
